match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,class_external_id,competition_external_id,event_external_id,market_id,player_id,player_id_unders
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Sam McDaniel,Brisbane Bullets,3.5,1.61,NA,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611198,2530160131,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Jaylen Adams,Brisbane Bullets,3.5,2.1,NA,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611198,2530160130,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Anthony Drmic,Tasmania JackJumpers,3.5,1.93,NA,Sportsbet,Brisbane Bullets,146,10605,14515377,531611198,2530160127,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Bryce Hamilton,Tasmania JackJumpers,3.5,1.36,NA,Sportsbet,Brisbane Bullets,146,10605,14515377,531611198,2530160122,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Josh Bannan,Tasmania JackJumpers,3.5,1.03,NA,Sportsbet,Brisbane Bullets,146,10605,14515377,531611198,2530160123,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Will Magnay,Tasmania JackJumpers,3.5,1.06,NA,Sportsbet,Brisbane Bullets,146,10605,14515377,531611198,2530160126,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Tyger Campbell,Tasmania JackJumpers,3.5,2.2,NA,Sportsbet,Brisbane Bullets,146,10605,14515377,531611198,2530160125,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Tyrell Harrison,Brisbane Bullets,13.5,4.1,NA,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611203,2530160187,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Tyrell Harrison,Brisbane Bullets,11.5,2.3,NA,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611202,2530160176,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Josh Bannan,Tasmania JackJumpers,11.5,6.25,NA,Sportsbet,Brisbane Bullets,146,10605,14515377,531611202,2530160167,NA
