match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team
Cairns Taipans v South East Melbourne Phoenix,Cairns Taipans,South East Melbourne Phoenix,Player Assists,Owen Foxwell,South East Melbourne Phoenix,3.5,1.34,Betr,Cairns Taipans
Cairns Taipans v South East Melbourne Phoenix,Cairns Taipans,South East Melbourne Phoenix,Player Assists,Owen Foxwell,South East Melbourne Phoenix,4.5,1.75,Betr,Cairns Taipans
Cairns Taipans v South East Melbourne Phoenix,Cairns Taipans,South East Melbourne Phoenix,Player Assists,Owen Foxwell,South East Melbourne Phoenix,7.5,6.25,Betr,Cairns Taipans
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Alex Ducas,Brisbane Bullets,3.5,4.8,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Alex Ducas,Brisbane Bullets,4.5,9.5,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Alex Ducas,Brisbane Bullets,7.5,41,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Finn Delany,Melbourne United,3.5,2.9,Betr,Brisbane Bullets
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Finn Delany,Melbourne United,4.5,5.35,Betr,Brisbane Bullets
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Finn Delany,Melbourne United,7.5,31,Betr,Brisbane Bullets
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Jaylen Adams,Brisbane Bullets,3.5,1.4,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Jaylen Adams,Brisbane Bullets,4.5,1.87,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Jaylen Adams,Brisbane Bullets,7.5,7,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Milton Doyle,Melbourne United,3.5,1.34,Betr,Brisbane Bullets
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Milton Doyle,Melbourne United,4.5,1.74,Betr,Brisbane Bullets
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Milton Doyle,Melbourne United,7.5,6.25,Betr,Brisbane Bullets
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Milton Doyle,Melbourne United,9.5,18,Betr,Brisbane Bullets
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Mitchell Norton,Brisbane Bullets,3.5,1.74,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Mitchell Norton,Brisbane Bullets,4.5,2.6,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Mitchell Norton,Brisbane Bullets,7.5,12,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Tyrell Harrison,Brisbane Bullets,3.5,4.9,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Tyrell Harrison,Brisbane Bullets,4.5,9.5,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Tyrell Harrison,Brisbane Bullets,7.5,46,Betr,Melbourne United
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Tyson Walker,Melbourne United,3.5,1.31,Betr,Brisbane Bullets
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Tyson Walker,Melbourne United,4.5,1.69,Betr,Brisbane Bullets
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Tyson Walker,Melbourne United,7.5,5.9,Betr,Brisbane Bullets
Melbourne United v Brisbane Bullets,Melbourne United,Brisbane Bullets,Player Assists,Tyson Walker,Melbourne United,9.5,17,Betr,Brisbane Bullets
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,D. Windler,NA,3.5,3,Betr,NA
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,D. Windler,NA,4.5,5.5,Betr,NA
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,D. Windler,NA,7.5,31,Betr,NA
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,David Duke,NA,3.5,2.35,Betr,NA
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,David Duke,NA,4.5,4,Betr,NA
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,David Duke,NA,7.5,21,Betr,NA
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Izaiah Brockington,New Zealand Breakers,3.5,8,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Izaiah Brockington,New Zealand Breakers,4.5,18,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Izaiah Brockington,New Zealand Breakers,7.5,46,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Jaron Rillie,Perth Wildcats,3.5,2.85,Betr,New Zealand Breakers
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Jaron Rillie,Perth Wildcats,4.5,5,Betr,New Zealand Breakers
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Jaron Rillie,Perth Wildcats,7.5,31,Betr,New Zealand Breakers
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Jo Lual-Acuil Jr,Perth Wildcats,3.5,6.75,Betr,New Zealand Breakers
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Jo Lual-Acuil Jr,Perth Wildcats,4.5,15,Betr,New Zealand Breakers
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Jo Lual-Acuil Jr,Perth Wildcats,7.5,46,Betr,New Zealand Breakers
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Karim López,New Zealand Breakers,3.5,4.2,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Karim López,New Zealand Breakers,4.5,8,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Karim López,New Zealand Breakers,7.5,36,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Kristian Doolittle,Perth Wildcats,3.5,1.74,Betr,New Zealand Breakers
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Kristian Doolittle,Perth Wildcats,4.5,2.6,Betr,New Zealand Breakers
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Kristian Doolittle,Perth Wildcats,7.5,12,Betr,New Zealand Breakers
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Parker Jackson-Cartwright,New Zealand Breakers,3.5,1.04,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Parker Jackson-Cartwright,New Zealand Breakers,4.5,1.1,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Parker Jackson-Cartwright,New Zealand Breakers,7.5,1.74,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Parker Jackson-Cartwright,New Zealand Breakers,9.5,3.1,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Parker Jackson-Cartwright,New Zealand Breakers,11.5,6.25,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Sam Mennenga,New Zealand Breakers,3.5,4.4,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Sam Mennenga,New Zealand Breakers,4.5,8.5,Betr,Perth Wildcats
Perth Wildcats v New Zealand Breakers,Perth Wildcats,New Zealand Breakers,Player Assists,Sam Mennenga,New Zealand Breakers,7.5,41,Betr,Perth Wildcats
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,J. McGee,NA,3.5,4.2,Betr,NA
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,J. McGee,NA,4.5,8.5,Betr,NA
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,J. McGee,NA,7.5,41,Betr,NA
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Kendric Davis,Sydney Kings,3.5,1.4,Betr,Illawarra Hawks
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Kendric Davis,Sydney Kings,4.5,1.83,Betr,Illawarra Hawks
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Kendric Davis,Sydney Kings,7.5,6.75,Betr,Illawarra Hawks
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Matthew Dellavedova,Sydney Kings,3.5,1.19,Betr,Illawarra Hawks
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Matthew Dellavedova,Sydney Kings,4.5,1.43,Betr,Illawarra Hawks
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Matthew Dellavedova,Sydney Kings,7.5,3.8,Betr,Illawarra Hawks
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Matthew Dellavedova,Sydney Kings,9.5,9,Betr,Illawarra Hawks
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Quentin Petersen,Illawarra Hawks,3.5,1.91,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Quentin Petersen,Illawarra Hawks,4.5,2.9,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Quentin Petersen,Illawarra Hawks,7.5,15,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Todd Blanchfield,Illawarra Hawks,3.5,6.5,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Todd Blanchfield,Illawarra Hawks,4.5,13,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Todd Blanchfield,Illawarra Hawks,7.5,46,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Tyler Harvey,Illawarra Hawks,3.5,2.55,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Tyler Harvey,Illawarra Hawks,4.5,4.4,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Tyler Harvey,Illawarra Hawks,7.5,21,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,William Hickey,Illawarra Hawks,3.5,1.03,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,William Hickey,Illawarra Hawks,4.5,1.09,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,William Hickey,Illawarra Hawks,7.5,1.71,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,William Hickey,Illawarra Hawks,9.5,3,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,William Hickey,Illawarra Hawks,11.5,6.25,Betr,Sydney Kings
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Xavier Cooks,Sydney Kings,3.5,2.05,Betr,Illawarra Hawks
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Xavier Cooks,Sydney Kings,4.5,3.3,Betr,Illawarra Hawks
Illawarra Hawks v Sydney Kings,Illawarra Hawks,Sydney Kings,Player Assists,Xavier Cooks,Sydney Kings,7.5,19,Betr,Illawarra Hawks
